sensor_datehhmm,sensor_ip,min_humidity,max_humidity,avg_humidity,min_temp_motor1,max_temp_motor1,avg_temp_motor1,min_temp_motor2,max_temp_motor2,avg_temp_motor2,min_temp_motor3,max_temp_motor3,avg_temp_motor3,min_vibrationhz_x,max_vibrationhz_x,avg_vibrationhz_x,min_vibrationhz_y,max_vibrationhz_y,avg_vibrationhz_y,min_vibrationhz_z,max_vibrationhz_z,avg_vibrationhz_z,min_noise_dba_motor1,max_noise_dba_motor1,avg_noise_dba_motor1,min_noise_dba_motor2,max_noise_dba_motor2,avg_noise_dba_motor2,min_noise_dba_motor3,max_noise_dba_motor3,avg_noise_dba_motor3,temp_count_hour,sensor_created_at,falha_tipo_falha,falha_error_description,sensor_dayOfMonth
2021-11-26 10:30:00,172.18.0.2,26,84,53.92,7,29,17.67,6,29,16.08,7,34,21.25,12,20,15.42,11,21,16.0,10,21,16.0,24,63,41.0,15,52,27.33,16,62,35.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:31:00,172.18.0.2,15,84,47.58,5,28,16.42,5,26,13.75,5,32,19.0,10,19,13.08,12,20,16.08,10,21,15.67,16,57,34.42,18,58,38.67,23,62,46.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:32:00,172.18.0.2,25,82,50.0,6,28,14.42,5,28,13.92,17,34,24.33,10,21,13.75,10,21,16.42,10,21,15.25,19,62,37.42,15,62,37.0,28,62,45.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:33:00,172.18.0.2,19,79,54.42,5,29,16.92,6,31,15.75,5,34,21.25,11,20,16.08,10,20,14.75,10,19,13.75,15,60,35.08,17,64,46.08,25,57,39.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:34:00,172.18.0.2,18,54,31.17,6,27,17.58,7,30,18.92,12,33,25.42,10,21,16.17,10,21,15.33,13,20,17.08,16,54,37.83,27,63,40.17,17,61,40.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:35:00,172.18.0.2,24,81,56.92,5,24,13.25,6,31,17.92,7,33,17.08,13,21,16.33,11,20,14.42,10,20,16.33,15,63,37.83,17,55,35.75,20,62,40.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:36:00,172.18.0.2,15,71,40.5,6,28,16.67,5,30,16.25,8,32,18.0,10,19,14.58,10,21,14.75,10,20,15.67,16,64,39.42,15,62,34.92,23,60,37.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:37:00,172.18.0.2,21,80,47.42,5,24,10.92,9,31,19.33,7,34,18.5,10,21,15.58,11,21,15.08,11,21,16.0,18,56,37.5,18,58,38.25,15,62,44.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:38:00,172.18.0.2,15,84,47.75,5,29,20.0,5,28,15.25,10,31,19.67,11,21,16.67,10,21,14.5,10,21,15.25,18,64,41.5,16,62,45.42,17,64,41.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:39:00,172.18.0.2,17,81,46.5,5,25,15.42,8,24,18.33,6,34,22.5,10,17,13.58,11,20,14.33,10,20,15.75,18,60,35.33,19,55,35.5,16,64,42.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:40:00,172.18.0.2,18,84,46.33,7,25,15.83,5,26,16.42,7,34,18.08,10,20,13.58,10,20,13.5,11,21,16.58,18,58,42.08,15,60,41.25,17,63,34.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:41:00,172.18.0.2,20,83,51.08,10,29,22.33,8,30,18.58,6,30,21.08,10,21,16.25,11,21,15.42,10,19,15.08,15,62,38.75,15,62,34.08,25,62,39.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:42:00,172.18.0.2,15,81,50.17,5,29,16.33,5,29,16.83,8,33,22.17,14,21,18.25,11,21,16.92,11,21,16.75,19,64,41.0,20,61,43.92,16,63,34.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:43:00,172.18.0.2,27,84,57.42,5,19,13.92,5,32,17.67,7,34,19.42,10,20,15.17,10,21,17.33,12,21,15.5,15,63,32.08,15,61,33.08,18,59,36.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:44:00,172.18.0.2,20,83,55.58,8,27,17.5,14,32,20.67,7,32,22.25,12,20,16.42,11,18,14.33,10,21,15.25,15,62,38.33,19,63,40.08,18,64,42.92,12,2021-11-26 10:44:19.997000,falha_1,Pequena falha,26.0
2021-11-26 10:45:00,172.18.0.2,22,83,57.42,5,26,16.5,6,32,18.75,7,23,14.5,10,21,15.08,10,20,13.58,10,21,15.08,18,64,39.58,15,55,37.33,23,64,44.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:46:00,172.18.0.2,22,80,47.5,7,25,15.67,5,27,16.75,5,31,20.08,10,21,15.42,10,20,14.17,10,21,15.0,16,53,31.58,17,62,39.5,18,57,42.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:47:00,172.18.0.2,27,73,42.83,5,21,11.17,8,32,19.5,6,31,18.42,11,21,14.58,10,20,13.92,10,21,16.0,15,57,37.75,26,60,35.58,18,63,39.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:48:00,172.18.0.2,16,78,51.42,5,25,14.75,7,31,20.17,6,32,19.25,10,21,15.58,10,21,16.67,10,21,17.33,20,61,42.75,18,64,41.33,15,55,34.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:49:00,172.18.0.2,15,78,47.83,5,29,17.58,8,32,19.75,6,32,17.75,12,21,16.17,10,21,16.25,10,21,16.33,15,60,40.58,19,54,33.67,16,52,31.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:50:00,172.18.0.2,17,83,45.08,5,28,16.17,5,29,13.5,6,28,17.58,10,21,15.33,11,21,16.0,10,20,14.67,22,58,47.75,16,64,36.33,15,60,37.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:51:00,172.18.0.2,19,77,49.92,5,25,15.67,7,31,16.75,7,31,22.33,10,21,14.67,10,21,17.25,11,21,15.25,18,58,42.42,15,52,39.25,31,63,46.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:52:00,172.18.0.2,15,79,41.25,5,29,17.33,8,32,18.58,13,34,23.92,11,21,16.33,10,21,15.25,12,21,15.75,15,64,39.25,26,64,49.58,16,64,44.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:53:00,172.18.0.2,25,79,54.0,5,26,16.42,7,28,16.17,7,31,23.42,10,18,14.75,10,21,14.92,10,21,15.58,16,57,37.75,18,60,40.33,19,63,39.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:54:00,172.18.0.2,18,84,51.75,7,29,16.67,5,30,16.25,5,28,19.33,12,20,15.75,10,20,15.08,10,21,17.25,19,51,31.25,16,60,36.33,18,59,40.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:55:00,172.18.0.2,19,84,49.5,6,27,17.0,6,32,16.33,17,30,23.67,10,21,16.5,13,21,17.5,10,20,14.33,21,64,46.67,18,56,41.75,16,63,42.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:56:00,172.18.0.2,15,83,51.08,6,29,19.67,6,32,21.33,5,30,15.92,10,21,15.08,12,20,15.67,10,20,15.33,22,63,41.75,21,64,39.25,15,62,41.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:57:00,172.18.0.2,23,75,58.42,5,25,19.17,5,31,15.58,6,33,21.83,11,21,16.42,12,21,16.67,10,21,15.0,19,62,39.67,15,64,39.5,26,62,50.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:58:00,172.18.0.2,22,78,48.42,10,28,17.75,13,27,18.67,12,30,21.75,11,21,15.83,10,20,13.75,10,20,16.75,18,56,33.42,19,64,39.83,26,56,39.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 10:59:00,172.18.0.2,25,84,49.92,6,29,20.0,5,31,16.67,5,34,17.25,11,21,15.83,10,18,14.42,10,19,14.75,16,64,41.92,15,64,42.75,15,61,37.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:00:00,172.18.0.2,33,81,59.92,5,27,17.42,5,32,15.33,7,32,21.0,10,21,15.0,10,21,16.33,10,21,16.5,20,63,42.92,17,59,37.42,19,63,39.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:01:00,172.18.0.2,16,84,53.17,7,29,17.58,7,31,16.67,5,32,19.25,10,21,14.92,10,19,14.33,12,21,16.08,20,56,34.0,27,63,46.5,15,64,43.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:02:00,172.18.0.2,17,84,52.42,6,24,13.5,5,32,20.67,5,29,17.67,10,21,15.25,10,21,15.75,11,20,14.58,18,64,38.67,15,60,39.0,17,60,44.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:03:00,172.18.0.2,21,82,52.33,5,26,18.17,6,30,18.08,6,33,19.92,11,21,15.75,10,21,16.67,10,21,15.33,15,57,34.33,15,62,42.83,15,58,32.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:04:00,172.18.0.2,23,82,55.08,5,23,13.5,6,30,18.67,6,32,17.83,10,21,15.92,10,21,15.67,10,21,15.58,18,56,38.08,15,62,45.67,22,58,42.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:05:00,172.18.0.2,18,83,55.83,5,28,13.67,6,25,14.58,8,30,18.17,10,21,16.33,10,20,14.33,10,20,14.92,21,60,43.92,26,57,42.5,20,61,38.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:06:00,172.18.0.2,21,82,51.92,6,29,15.67,6,28,16.25,7,34,22.83,10,19,14.67,10,21,16.25,10,20,15.08,17,60,36.33,20,63,39.0,16,51,31.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:07:00,172.18.0.2,31,79,61.33,9,28,18.92,7,31,17.5,6,33,17.83,11,21,16.42,10,19,13.92,12,20,14.67,15,51,35.0,18,63,40.58,33,64,46.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:08:00,172.18.0.2,24,84,59.33,6,26,17.92,6,32,22.33,5,34,18.67,10,21,14.75,10,21,15.58,12,21,16.0,16,60,44.42,15,56,36.17,15,52,33.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:09:00,172.18.0.2,16,84,48.58,6,29,13.83,8,31,20.58,8,30,18.75,10,21,15.0,10,20,14.58,10,21,15.25,17,64,41.0,21,61,39.83,15,55,33.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:10:00,172.18.0.2,22,81,43.92,7,28,16.92,5,31,18.25,5,32,16.5,10,21,15.92,10,20,14.0,11,20,15.92,26,59,44.75,24,55,39.75,17,62,35.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:11:00,172.18.0.2,16,83,50.25,7,27,17.42,5,32,18.67,6,34,19.25,10,21,16.25,11,19,15.42,11,21,15.58,20,58,43.33,15,51,35.75,18,62,40.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:12:00,172.18.0.2,18,79,51.58,9,28,16.83,6,30,18.25,10,34,22.83,10,21,14.83,10,21,14.33,11,21,15.83,15,62,35.25,19,57,41.75,15,61,35.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:13:00,172.18.0.2,18,83,50.42,7,28,18.17,7,30,20.17,6,32,18.33,10,20,14.42,10,21,15.33,10,20,15.08,24,61,42.17,20,63,45.58,19,64,40.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:14:00,172.18.0.2,15,84,55.33,7,29,17.83,7,31,20.42,8,33,18.33,10,21,14.75,10,20,14.08,12,21,16.75,19,56,35.83,19,57,39.08,18,58,41.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:15:00,172.18.0.2,18,57,41.58,8,27,18.75,11,31,22.42,5,32,19.17,10,20,15.58,11,20,15.0,10,20,14.67,16,56,37.83,18,59,39.67,20,62,43.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:16:00,172.18.0.2,15,79,44.17,6,20,13.5,9,31,18.83,8,33,18.0,10,20,15.67,10,21,13.92,15,21,18.17,16,42,31.58,15,61,39.5,26,61,43.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:17:00,172.18.0.2,15,79,43.08,9,29,18.5,7,28,17.92,5,34,19.92,10,19,14.08,10,21,17.42,10,21,16.0,15,63,42.75,21,60,40.25,18,55,34.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:18:00,172.18.0.2,21,84,58.17,9,28,19.42,9,28,17.83,6,30,20.42,12,20,15.92,10,20,15.17,10,21,15.0,16,61,40.92,23,59,41.17,16,60,40.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:19:00,172.18.0.2,15,81,45.75,5,28,19.08,8,31,21.58,5,31,19.0,10,21,14.75,10,20,15.5,10,21,15.25,20,63,42.0,21,63,38.42,19,64,38.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:20:00,172.18.0.2,44,78,63.92,8,28,14.83,6,25,15.42,5,29,14.25,10,21,15.83,10,20,14.83,10,20,16.0,19,63,45.58,20,63,41.0,16,64,41.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:21:00,172.18.0.2,20,83,60.58,8,26,17.17,5,27,16.58,7,29,19.42,10,21,14.58,10,20,14.42,10,20,14.25,17,64,38.75,15,58,35.0,26,63,41.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:22:00,172.18.0.2,20,81,51.0,5,29,19.92,6,32,25.58,5,34,20.58,10,21,15.92,10,21,15.83,12,21,17.25,19,59,40.92,18,62,35.92,19,58,45.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:23:00,172.18.0.2,17,79,47.75,6,26,16.33,5,30,17.58,9,34,25.92,10,21,14.83,10,21,15.17,12,21,17.17,17,59,34.5,20,60,41.58,15,57,39.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:24:00,172.18.0.2,16,84,52.17,6,26,18.67,5,32,18.92,5,33,23.33,10,21,15.75,11,21,16.33,10,21,15.08,21,63,41.0,21,59,44.58,17,64,38.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:25:00,172.18.0.2,16,83,48.75,8,26,16.33,5,30,20.42,5,32,15.75,10,19,13.83,10,21,15.25,10,21,16.0,30,62,46.58,18,64,33.17,20,64,41.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:26:00,172.18.0.2,16,67,46.5,6,29,17.75,12,28,17.67,8,30,20.17,11,21,16.08,12,21,16.58,11,21,17.33,26,60,40.75,28,64,46.58,16,62,37.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:27:00,172.18.0.2,15,84,48.92,5,29,18.67,6,32,19.17,7,34,18.75,11,21,16.08,11,21,16.25,10,20,13.83,16,62,37.0,15,59,37.42,16,64,46.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:28:00,172.18.0.2,27,77,54.0,5,29,18.42,7,28,19.08,6,34,18.08,10,21,16.17,10,21,15.17,10,21,16.17,15,64,44.0,19,63,35.25,16,63,39.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:29:00,172.18.0.2,21,81,58.42,6,27,12.25,11,31,20.83,6,32,16.58,10,21,16.08,10,21,15.42,12,19,15.83,26,62,42.67,23,62,48.33,15,64,37.5,12,2021-11-26 11:29:25.031000,falha_2,Falha Geral,26.0
2021-11-26 11:30:00,172.18.0.2,32,76,51.17,5,29,15.5,6,27,16.58,7,30,17.58,10,19,15.08,11,20,15.83,10,21,14.67,20,59,39.92,19,64,46.33,15,58,32.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:31:00,172.18.0.2,27,84,53.42,5,28,14.17,5,30,19.92,11,30,17.42,10,21,14.83,11,20,15.5,10,20,13.42,15,64,37.42,15,58,37.58,23,59,44.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:32:00,172.18.0.2,22,80,56.0,6,28,16.25,5,32,19.58,7,34,24.67,10,21,15.0,10,21,13.25,10,19,14.33,17,61,36.83,18,60,32.83,19,62,37.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:33:00,172.18.0.2,19,83,51.67,5,25,15.92,6,31,20.83,9,31,20.58,10,21,15.25,13,21,16.75,11,20,15.17,19,64,43.5,24,63,41.83,19,48,32.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:34:00,172.18.0.2,30,76,56.75,5,29,15.92,5,31,16.83,5,33,16.25,11,20,14.75,10,20,14.83,11,21,15.08,18,55,34.58,21,60,38.42,15,63,38.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:35:00,172.18.0.2,15,58,33.92,8,29,18.08,12,32,19.0,6,33,17.83,10,20,15.25,10,21,15.0,10,20,14.58,15,59,47.67,31,60,43.0,18,62,39.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:36:00,172.18.0.2,22,83,52.0,7,28,15.67,7,28,14.92,9,34,20.58,10,21,14.58,10,21,13.25,11,21,17.0,17,59,40.67,16,63,45.92,17,64,46.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:37:00,172.18.0.2,22,77,47.0,6,27,15.0,6,30,18.0,8,34,20.08,10,21,17.17,10,20,14.75,10,21,15.33,16,62,44.58,18,63,45.5,33,61,48.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:38:00,172.18.0.2,19,84,49.5,5,28,13.92,6,31,16.92,9,34,22.08,10,21,15.58,10,21,15.83,11,21,15.75,18,57,42.08,15,54,30.75,17,60,38.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:39:00,172.18.0.2,18,63,38.83,5,27,16.25,9,31,19.92,6,33,17.83,11,21,15.83,10,21,14.92,10,21,15.17,17,64,40.25,17,63,44.67,28,57,38.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:40:00,172.18.0.2,24,73,48.08,6,29,17.5,5,31,16.33,7,33,18.75,10,21,15.67,10,21,14.75,10,20,16.17,17,62,38.5,23,63,45.5,23,64,44.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:41:00,172.18.0.2,25,77,48.33,5,29,16.83,6,32,18.42,5,34,20.42,10,21,16.92,10,21,15.83,10,21,15.92,16,63,42.33,15,59,39.67,16,63,45.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:42:00,172.18.0.2,17,81,41.67,7,28,19.25,6,30,17.92,5,31,21.83,10,20,15.33,10,21,16.0,10,19,14.58,16,64,39.5,22,64,46.58,20,60,35.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:43:00,172.18.0.2,16,83,46.25,7,27,15.0,5,32,18.5,6,31,20.67,10,19,13.42,10,21,16.0,10,19,13.58,16,53,37.33,20,62,39.83,17,63,41.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:44:00,172.18.0.2,17,66,43.58,5,26,15.92,5,27,17.0,6,29,19.5,11,21,15.42,10,21,15.25,11,21,15.67,15,60,39.33,21,58,37.17,17,60,40.25,12,2021-11-26 11:44:19.998000,falha_1,Pequena falha,26.0
2021-11-26 11:45:00,172.18.0.2,20,81,50.5,5,29,19.25,7,24,15.75,6,33,19.42,10,21,16.0,10,21,17.42,11,21,16.17,16,58,31.33,20,61,42.5,20,63,47.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:46:00,172.18.0.2,16,60,33.0,5,29,18.5,6,28,19.08,5,32,20.75,11,21,16.33,10,21,17.33,10,20,15.5,18,60,37.42,19,62,41.08,16,62,41.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:47:00,172.18.0.2,18,74,45.17,8,28,16.17,5,32,16.58,6,32,15.92,10,20,14.83,12,21,15.75,10,21,15.75,17,61,35.25,19,62,42.75,17,63,43.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:48:00,172.18.0.2,20,69,49.5,5,25,12.25,6,32,18.58,9,34,20.5,12,21,16.25,10,20,15.67,10,21,16.58,16,59,30.17,16,59,31.08,18,60,41.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:49:00,172.18.0.2,20,84,49.83,10,29,19.33,6,32,23.08,5,30,17.75,10,21,16.5,11,20,14.67,10,21,15.25,15,64,36.42,21,60,41.83,18,59,42.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:50:00,172.18.0.2,19,81,52.0,5,28,14.83,7,32,21.5,6,34,18.67,10,21,14.67,10,20,14.08,10,21,14.83,20,64,40.5,17,61,42.33,23,63,42.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:51:00,172.18.0.2,27,79,50.42,8,29,17.58,6,31,18.58,5,34,19.42,11,20,15.5,10,21,14.83,10,21,15.08,18,60,39.58,16,63,39.17,16,62,40.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:52:00,172.18.0.2,19,84,45.92,5,29,21.92,6,30,20.42,7,32,20.92,11,20,15.75,10,18,14.08,11,20,15.92,18,64,41.25,25,56,42.5,15,58,42.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:53:00,172.18.0.2,21,78,52.25,5,29,19.92,10,30,21.0,5,34,19.25,10,20,15.5,10,20,14.92,12,21,16.5,17,60,41.92,20,61,40.42,19,64,38.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:54:00,172.18.0.2,20,83,50.83,6,29,13.0,6,30,18.5,7,34,19.17,10,21,14.83,12,21,16.42,13,18,15.08,16,59,35.0,15,55,37.83,18,62,39.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:55:00,172.18.0.2,18,68,45.83,5,29,20.08,6,32,20.0,16,34,27.17,10,19,14.67,10,21,15.58,12,21,15.67,22,63,43.67,15,61,35.67,16,60,41.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:56:00,172.18.0.2,21,84,55.92,7,29,18.75,5,30,18.08,6,34,19.83,10,21,13.42,10,19,14.75,11,20,15.92,20,59,42.75,24,64,42.25,18,64,41.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:57:00,172.18.0.2,35,82,58.75,6,28,19.08,5,32,17.92,5,28,19.83,10,21,14.58,10,20,16.0,10,21,16.0,17,62,38.58,20,60,37.0,16,51,37.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:58:00,172.18.0.2,16,71,46.08,5,27,14.83,7,29,18.83,10,31,20.0,10,21,16.67,10,21,15.58,10,21,16.5,17,61,38.17,15,54,35.58,20,64,44.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 11:59:00,172.18.0.2,15,84,45.58,5,29,17.83,6,32,22.67,5,33,18.0,10,19,13.17,11,21,15.17,10,20,14.83,17,64,45.42,18,58,41.33,15,64,39.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:00:00,172.18.0.2,15,81,48.83,5,29,16.67,5,32,13.42,10,34,21.25,10,21,15.83,10,21,16.75,10,21,15.25,18,64,38.92,18,60,42.0,16,54,30.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:01:00,172.18.0.2,20,76,48.33,8,29,21.5,6,31,19.25,7,33,17.67,12,21,16.33,10,20,15.42,11,21,16.58,18,60,36.67,17,63,41.92,20,58,40.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:02:00,172.18.0.2,24,74,49.42,11,28,20.92,12,31,20.08,5,34,17.83,10,20,14.83,11,21,16.08,10,21,16.08,19,48,36.08,17,54,36.17,17,60,35.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:03:00,172.18.0.2,19,78,48.42,7,29,17.5,6,32,15.75,7,34,20.58,10,21,15.17,10,20,16.83,10,20,13.67,15,62,37.33,18,58,40.75,25,64,44.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:04:00,172.18.0.2,17,76,38.08,5,26,16.42,6,32,18.0,6,34,23.25,11,21,16.33,10,21,16.42,11,21,16.08,18,63,51.08,19,62,44.83,18,61,44.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:05:00,172.18.0.2,32,77,51.75,6,27,17.0,6,31,18.5,9,30,18.83,10,21,15.25,10,21,15.17,11,21,16.08,15,64,36.83,18,62,36.58,20,62,41.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:06:00,172.18.0.2,19,81,48.67,6,21,14.0,6,30,20.08,6,33,17.92,11,19,15.25,11,21,15.25,10,20,13.92,19,57,39.42,15,60,35.25,15,61,34.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:07:00,172.18.0.2,20,84,42.92,7,26,15.67,5,29,18.75,9,34,21.0,11,21,15.17,12,21,18.0,10,21,15.92,22,61,44.42,20,57,37.42,27,64,50.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:08:00,172.18.0.2,18,76,40.25,5,26,14.0,5,30,18.75,8,32,17.83,11,21,17.0,10,17,14.58,10,20,15.67,16,64,47.58,22,58,33.75,18,61,39.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:09:00,172.18.0.2,28,69,51.33,7,29,15.25,7,30,17.5,13,29,22.0,10,19,14.92,10,21,15.92,10,19,15.92,20,59,35.67,18,64,38.58,16,62,41.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:10:00,172.18.0.2,21,84,49.08,9,27,17.08,5,29,16.75,5,34,21.17,10,21,15.33,11,20,14.92,10,21,14.92,17,64,38.0,20,56,35.83,15,60,40.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:11:00,172.18.0.2,16,82,46.08,7,27,19.75,8,31,19.17,5,32,23.83,11,20,15.92,11,21,17.0,11,21,15.0,21,62,45.08,17,60,39.08,17,62,41.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:12:00,172.18.0.2,17,75,47.83,7,23,13.58,5,32,19.0,6,31,21.17,10,20,16.92,10,19,13.92,11,21,14.67,17,58,35.5,16,64,36.83,19,56,36.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:13:00,172.18.0.2,15,83,53.0,5,25,12.92,6,31,19.67,5,33,17.92,11,21,16.67,10,20,15.58,11,21,15.83,21,62,40.92,16,56,36.33,19,57,36.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:14:00,172.18.0.2,15,80,46.75,5,28,18.0,6,32,23.75,5,31,16.17,10,18,14.0,10,21,16.67,10,21,16.25,17,62,40.0,16,64,41.25,15,62,36.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:15:00,172.18.0.2,18,73,40.58,5,29,14.42,15,30,23.75,8,26,16.25,11,19,15.42,10,19,14.92,10,21,16.17,21,57,35.92,17,62,37.25,16,60,41.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-26 12:16:00,172.18.0.2,24,79,50.17,12,29,20.75,6,31,21.58,8,32,20.0,12,21,16.25,11,21,17.08,10,20,15.75,18,64,36.17,16,63,40.25,16,61,36.92,12,sem_falha,sem_falha,sem_falha,sem_falha
